구분,학수번호,교과목명,학점,시간,학년,학기,전공역량,필수선수,권장선수,실험실습,세부전공,대학,학과,개설학과,내용,메모,개설횟수
전공선택,JAPN361,트랜스아시아한일이문화커뮤니케이션,3,3,3,2,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,1
전공선택,JAPN368,빅데이터시대의정보와일본어,3,3,3,1,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,1
전공선택,JAPN369,일본근현대대중소설,3,3,3,1,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,2
전공선택,JAPN387,현대일본사회와대중문화,3,3,3,1,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN388,동아시아역사와현대상호인식,3,3,3,1,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,1
전공선택,JAPN400,일본어문학문화와한국,3,3,4,2,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,3
전공선택,JAPN401,일본근현대문학연구,3,3,4,1,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN402,대중문학속의현대일본,3,3,4,2,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,5
전공선택,JAPN403,재난과일본문화,3,3,4,1,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,3
전공선택,JAPN404,일본고전문학연구,3,3,4,2,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,2
전공선택,JAPN406,일본고전산문연구,3,3,4,2,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,2
전공선택,JAPN408,한일관계와일본어시가문학,3,3,4,2,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN410,일본전후처리문제,3,3,4,2,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN411,일본어사,3,3,4,1,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN415,일본어의미론,3,3,4,1,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,3
전공선택,JAPN416,일본어화용론,3,3,4,2,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,2
전공선택,JAPN419,일본어학응용연구,3,3,4,1,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,1
전공선택,JAPN420,일본의사상:전통과변용,3,3,4,2,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,5
전공선택,JAPN422,일본경제의과제와전망,3,3,4,2,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,3
전공선택,JAPN425,일본어문자와발음의이해,3,3,4,1,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,5
전공선택,JAPN426,일본의대외인식과지정학적상상력,3,3,4,2,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN427,일본문화유산과권력,3,3,4,1,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,2
전공선택,JAPN429,인턴십I,3,0,4,1,"국제적소양,창의적문제해결",,,1,,문과대학,일어일문학과,일어일문학과,,,0
전공선택,JAPN435,일본디아스포라문학,3,3,4,1,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN439,지도데이터로보는일본문명과문화,3,3,4,1,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,1
전공선택,JAPN451,일본어교과교육론,3,3,4,1,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,5
전공선택,JAPN454,일본어교과교재연구및지도법,3,3,4,2,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,5
전공선택,JAPN482,트랜스동아시아교류,3,3,4,2,"국제적소양,창의적문제해결",,,,,문과대학,일어일문학과,일어일문학과,,,4
전공선택,JAPN486,일본어교과논리및논술,3,3,4,2,"언어적소양,공감･소통",,,,,문과대학,일어일문학과,일어일문학과,,,5
전공선택,JAPN487,일본전통시가의이해,3,3,4,1,"문학적소양,융합적사고능력",,,,,문과대학,일어일문학과,일어일문학과,,,3
학문의기초,JAPN171,일본어I,3,3,1,1,,,,,,문과대학,일어일문학과,일어일문학과,,,4
학문의기초,COLA173,디지털인문학응용,3,3,1,,,,,,,문과대학,일어일문학과,문과대학,,,0
학문의기초,JAPN172,일본어II,3,3,1,2,,,,,,문과대학,일어일문학과,일어일문학과,,,4
전공인정,COLA200,인문융합세미나,3,3,1,,,,,,,문과대학,일어일문학과,문과대학,,,0
교양필수,GELI005,학문세계의탐구 I,3,3,1,,,,,,,문과대학,일어일문학과,,,,1
교양필수,GEWR002,글쓰기,3,3,1,1,,,,,,문과대학,일어일문학과,,,,1
교양필수,IFLS800,Academic English I,2,2,1,,,,,,,문과대학,일어일문학과,,,,1
교양필수,GEKS007,[진로창업]1학년세미나 I,1,1,1,1,,,,,,문과대학,일어일문학과,,,,1
교양필수,GEKS008,[진로창업]1학년세미나 II,1,1,1,2,,,,,,문과대학,일어일문학과,,,,1
교양필수,GECT002,[진로창업]SW프로그래밍의기초,3,3,1,1,,,,,,문과대학,일어일문학과,,,,1
교양필수,GECT003,[진로창업]데이터과학과인공지능,3,3,1,2,,,,,,문과대학,일어일문학과,,,,0
교양필수,GEBT001,[진로창업]생명과학의세계,3,3,1,,,,,,,문과대학,일어일문학과,,,,1
교양선택,"CHIN103	",교양중국어I,3,5,,,,,,,,문과대학,일어일문학과,중어중문학과,,,0
교양선택,CHIN104,교양중국어II,3,5,,,,,,,,문과대학,일어일문학과,중어중문학과,,,4
교양선택,FRAN141,교양프랑스어I,3,5,,,,,,,,문과대학,일어일문학과,불어불문학과,,,4
