구분,학수번호,교과목명,학년,학기,필수선수,권장선수,실험실습,세부전공,학점,시간,전공역량,대학,학과,개설학과,내용,메모,개설횟수
전공필수,MECH226,동역학,2,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공필수,MECH300,창의적기계설계:캡스톤디자인,2,2.0,,,,,3,4,창의적사고력,공과대학,기계공학부,기계공학부,,,5
전공필수,MECH317,공학재료학,3,1.0,,,,,3,3,공학문제식별능력,공과대학,기계공학부,기계공학부,,,5
전공필수,MECH329,기계공학실험I,2,2.0,,,,,1,3,문제해결능력,공과대학,기계공학부,기계공학부,,,5
전공필수,MECH330,기계공학실험II,3,1.0,,,,,1,3,문제해결능력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH215,공업수학I,2,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH216,공업수학II,2,2.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH222,열역학II,2,2.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH236,고체역학Ⅱ,2,2.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH311,열전달,3,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH312,응용열전달,3,2.0,,,,,3,3,전공지식,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH318,냉동,3,2.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH320,유체기계,3,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,0
전공선택,MECH323,유체역학II,2,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH328,기계요소설계,3,2.0,,,,,3,3,지식융합능력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH334,유한요소법,3,2.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH352,전산기응용설계,3,2.0,,,,,3,3,문제해결능력,공과대학,기계공학부,기계공학부,,,3
전공선택,MECH373,기계진동학,3,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH386,전기전자공학개론,3,2.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH387,자동제어,3,2.0,,,,,3,3,창의적사고력,공과대학,기계공학부,기계공학부,,,4
전공선택,MECH389,공학현장실습Ⅰ,3,1.0,,,,,3,0,지식융합능력,공과대학,기계공학부,기계공학부,,,1
전공선택,MECH399,공학현장실습Ⅱ,3,1.0,,,,,3,0,지식융합능력,공과대학,기계공학부,기계공학부,,,0
전공선택,MECH411,초소형기전공학,4,1.0,,,,,3,3,공학문제식별능력,공과대학,기계공학부,기계공학부,,,4
전공선택,MECH415,공기조화,4,1.0,,,,,3,3,지식융합능력,공과대학,기계공학부,기계공학부,,,5
