구분,학수번호,교과목명,학점,시간,학년,학기,전공역량,필수선수,권장선수,실험실습,세부전공,대학,학과,개설학과,내용,메모,개설횟수
전공선택,PHIL452,도가철학특강,3,3,3,2,"창의적사고,비판적사고",,,,,문과대학,철학과,철학과,,,1
전공선택,PHIL453,중국신유학특강,3,3,4,2,통합적사고,,,,,문과대학,철학과,철학과,,,1
전공선택,PHIL454,한국철학연습,3,3,3,2,"창의적사고,비판적사고",,,,,문과대학,철학과,철학과,,,1
전공선택,PHIL456,철학교과교재연구및지도법,2,2,2,2,의사소통 ,,,,,문과대학,철학과,철학과,,,3
전공선택,PHIL458,철학교과논리및논술,3,3,2,2,통합적사고,,,,,문과대학,철학과,철학과,,,3
전공선택,PHIL459,철학교과교육론,3,3,2,1,윤리의식,,,,,문과대학,철학과,철학과,,,2
전공선택,PHIL460,철학연구방법론,3,3,4,1,통합적사고,,,,,문과대학,철학과,철학과,,,1
전공인정,COLA200,인문융합세미나,3,3,1,,,,,,,문과대학,철학과,문과대학,,,0
교양필수,GELI005,학문세계의탐구 I,3,3,1,,,,,,,문과대학,철학과,,,,1
교양필수,GEWR002,글쓰기,3,3,1,1,,,,,,문과대학,철학과,,,,1
교양필수,IFLS800,Academic English I,2,2,1,,,,,,,문과대학,철학과,,,,1
교양필수,GEKS007,[진로창업]1학년세미나 I,1,1,1,1,,,,,,문과대학,철학과,,,,1
교양필수,GEKS008,[진로창업]1학년세미나 II,1,1,1,2,,,,,,문과대학,철학과,,,,1
교양필수,GECT002,[진로창업]SW프로그래밍의기초,3,3,1,1,,,,,,문과대학,철학과,,,,1
교양필수,GECT003,[진로창업]데이터과학과인공지능,3,3,1,2,,,,,,문과대학,철학과,,,,0
교양필수,GEBT001,[진로창업]생명과학의세계,3,3,1,,,,,,,문과대학,철학과,,,,1
