구분,학수번호,교과목명,학년,학기,필수선수,권장선수,실험실습,세부전공,학점,시간,전공역량,대학,학과,개설학과,내용,메모,개설횟수
전공선택,LIBT439,동물생명공학세미나,4,1.0,,,,,3,3,통합적사고,생명과학대학,생명공학부,생명공학부,,,5
전공선택,LIBT453,식물바이러스학,4,1.0,,,,,3,3,전문가적사고,생명과학대학,생명공학부,생명공학부,,,2
전공선택,LIBT454,작물수확후관리학 및 실험,4,2.0,,,Y,,3,4,창의적사고,생명과학대학,생명공학부,생명공학부,,,2
전공선택,LIBT461,독성생화학,4,,,,,,3,3,,생명과학대학,생명공학부,생명공학부,,,5
전공선택,LIBT474,바이오매스및바이오에너지공학,4,2.0,,,,,3,3,지적탐색,생명과학대학,생명공학부,생명공학부,,,4
전공선택,LIBT475,산업미생물학,4,,,,,,3,3,,생명과학대학,생명공학부,생명공학부,,,4
전공선택,LIBT476,면역치료공학,4,2.0,,,,,3,3,전문가적사고,생명과학대학,생명공학부,생명공학부,,,0
전공인정,LIBS474,세포신호전달학,4,,,,,,3,3,,생명과학대학,생명공학부,생명과학부,,,5
전공인정,LIBS478,염증생물학,4,,,,,,3,3,,생명과학대학,생명공학부,생명과학부,,,4
전공인정,LIST201,세포생물학Ⅰ,2,1.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST202,세포생물학Ⅱ,2,2.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST203,미생물학Ⅰ,2,1.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST204,미생물학Ⅱ,2,2.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST301,분자생물학Ⅰ,3,1.0,,,,,3,3,전문가적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST302,분자생물학Ⅱ,3,2.0,,,,,3,3,전문가적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST303,유전학Ⅰ,3,1.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST304,유전학Ⅱ,3,2.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,4
전공인정,LIST305,생화학Ⅰ,3,1.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST306,생화학Ⅱ,3,2.0,,,,,3,3,창의적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST307,기능유전체학,3,1.0,,,,,3,3,전문가적사고,생명과학대학,생명공학부,생명과학대학,,,5
전공인정,LIST401,암생물학,4,1.0,,,,,3,3,전문가적사고,생명과학대학,생명공학부,생명과학대학,,,5
