구분,학수번호,교과목명,학년,학기,필수선수,권장선수,실험실습,세부전공,학점,시간,전공역량,대학,학과,개설학과,내용,메모,개설횟수
전공선택,ACEE392,암반역학,3,2.0,,,,,3,3,글로벌,공과대학,건축사회환경공학과,건축사회환경공학과,,,4
전공선택,ACEE396,첨단도로인프라공학,3,2.0,,,,,3,3,창의적문제해결,공과대학,건축사회환경공학과,건축사회환경공학과,,,5
전공선택,ACEE398,폐수처리공학,3,2.0,,,,,3,3,글로벌,공과대학,건축사회환경공학과,건축사회환경공학과,,,2
전공선택,ACEE405,스마트시티물순환네트워크,4,1.0,,,,,3,4,창의적문제해결,공과대학,건축사회환경공학과,건축사회환경공학과,,,3
전공선택,ACEE407,환경모델링및시스템해석,4,1.0,,,,,3,3,창의적문제해결,공과대학,건축사회환경공학과,건축사회환경공학과,,,4
전공선택,ACEE433,건축및토목비구조재료의이해,2,2.0,,,,,3,3,융합적사고,공과대학,건축사회환경공학과,건축사회환경공학과,,,2
전공선택,ACEE435,지반조사와비파괴평가,4,1.0,,,,,3,3,글로벌,공과대학,건축사회환경공학과,건축사회환경공학과,,,5
전공선택,ACEE439,전산구조해석입문,4,1.0,,,,,3,4,창의적문제해결,공과대학,건축사회환경공학과,건축사회환경공학과,,,5
전공선택,ACEE443,공정관리,4,1.0,,,,,3,3,창의적문제해결,공과대학,건축사회환경공학과,건축사회환경공학과,,,5
전공선택,ACEE446,가치공학,4,2.0,,,,,2,3,창의적문제해결,공과대학,건축사회환경공학과,건축사회환경공학과,,,3
전공선택,ACEE449,건물에너지모델링및분석,4,1.0,,,,,3,3,융합적사고,공과대학,건축사회환경공학과,건축사회환경공학과,,,3
전공선택,ACEE476,건축경제,4,2.0,,,,,3,3,글로벌,공과대학,건축사회환경공학과,건축사회환경공학과,,,5
전공선택,ACEE477,건축구조설계론,4,1.0,,,,,3,3,글로벌,공과대학,건축사회환경공학과,건축사회환경공학과,,,4
전공선택,ACEE478,리모델링및자산관리,4,2.0,,,,,3,3,글로벌,공과대학,건축사회환경공학과,건축사회환경공학과,,,5
전공선택,ACEE481,건축법규,4,1.0,,,,,2,3,사회적책임,공과대학,건축사회환경공학과,건축사회환경공학과,,,4
전공선택,ACEE484,물환경문제해결을위한머신러닝,4,2.0,,,,,3,4,융합적사고,공과대학,건축사회환경공학과,건축사회환경공학과,,,2
전공선택,ACEE485,사업비관리,4,1.0,,,,,3,3,사회적책임,공과대학,건축사회환경공학과,건축사회환경공학과,,,5
전공선택,ACEE491,태양광시스템설계,4,1.0,,,,,3,3,사회적책임,공과대학,건축사회환경공학과,건축사회환경공학과,,,3
전공선택,ACEE493,스마트포렌식구조공학,4,1.0,,,,,3,3,창의적문제해결,공과대학,건축사회환경공학과,건축사회환경공학과,,,2
전공인정,EGRN230,국제공학인턴쉽Ⅲ,2,,,,,,9,0,,공과대학,건축사회환경공학과,공과대학,,,0
전공인정,EGRN332,기술과창업,3,,,,,,3,3,,공과대학,건축사회환경공학과,공과대학,,,1
전공인정,EGRN430,공학인턴십Ⅰ,4,,,,,,6,0,,공과대학,건축사회환경공학과,공과대학,,,3
전공인정,EGRN440,공학인턴십Ⅱ,4,,,,,,9,0,,공과대학,건축사회환경공학과,공과대학,,,3
