구분,학수번호,교과목명,학점,시간,학년,학기,전공역량,필수선수,권장선수,실험실습,세부전공,대학,학과,개설학과,내용,메모,개설횟수
전공선택,LING461,문법론,3,3,4,1,통합능력,,,,,문과대학,언어학과,언어학과,,,1
전공선택,LING471,응용기호학,3,3,4,2,전문성 ,,,,,문과대학,언어학과,언어학과,,,5
전공선택,LING472,사회언어학,3,3,4,2,다문화포용,,,,,문과대학,언어학과,언어학과,,,3
전공선택,LING475,언어와시각예술,3,3,4,2,전문성 ,,,,,문과대학,언어학과,언어학과,,,3
전공선택,LING481,언어학특강I,3,3,4,1,통합능력,,,,,문과대학,언어학과,언어학과,,,4
전공선택,LING482,언어습득,3,3,4,2,다문화포용,,,,,문과대학,언어학과,언어학과,,,4
전공선택,LING485,언어습득실습,3,3,,,,,,,,문과대학,언어학과,언어학과,,전공역량안적힘,3
전공선택,LING491,언어학강독I,3,3,4,1,통합능력,,,,,문과대학,언어학과,언어학과,,,4
전공선택,LING492,언어학특강II,3,3,4,2,통합능력,,,,,문과대학,언어학과,언어학과,,,2
학문의기초,COLA173,디지털인문학응용,3,3,1,,,,,,,문과대학,언어학과,문과대학,,,0
전공인정,COLA200,인문융합세미나,3,3,1,,,,,,,문과대학,언어학과,문과대학,,,0
교양필수,GELI005,학문세계의탐구 I,3,3,1,,,,,,,문과대학,언어학과,,,,1
교양필수,GEWR002,글쓰기,3,3,1,1,,,,,,문과대학,언어학과,,,,1
교양필수,IFLS800,Academic English I,2,2,1,,,,,,,문과대학,언어학과,,,,1
교양필수,GEKS007,[진로창업]1학년세미나 I,1,1,1,1,,,,,,문과대학,언어학과,,,,1
교양필수,GEKS008,[진로창업]1학년세미나 II,1,1,1,2,,,,,,문과대학,언어학과,,,,1
교양필수,GECT002,[진로창업]SW프로그래밍의기초,3,3,1,1,,,,,,문과대학,언어학과,,,,1
교양필수,GECT003,[진로창업]데이터과학과인공지능,3,3,1,2,,,,,,문과대학,언어학과,,,,0
