구분,학수번호,교과목명,학점,시간,학년,학기,전공역량,필수선수,권장선수,실험실습,세부전공,대학,학과,개설학과,내용,메모,개설횟수
전공선택,RUSS463,러시아어교과교육론,3,3,3,2,노어노문학심화역량,,,,,문과대학,노어노문학과,노어노문학과,,,5
전공선택,RUSS468,다인종다문화사회,3,3,3,1,러시아어권지역학도전역량,,,,,문과대학,노어노문학과,노어노문학과,,,1
전공선택,RUSS478,러시아지역학,3,3,2,2,러시아어권지역학도전역량,,,,,문과대학,노어노문학과,노어노문학과,,,1
전공선택,RUSS481,CIS지역학,3,3,3,2,러시아어권지역학도전역량,,,,,문과대학,노어노문학과,노어노문학과,,,3
전공선택,RUSS483,러시아어토르플I,3,3,3,1,러시아어소통역량,,,,,문과대학,노어노문학과,노어노문학과,,,5
전공선택,RUSS484,러시아어토르플II,3,3,3,2,러시아어소통역량,,,,,문과대학,노어노문학과,노어노문학과,,,5
전공선택,RUSS485,러시아어교과논리및논술,3,3,4,1,노어노문학심화역량,,,,,문과대학,노어노문학과,노어노문학과,,,5
전공선택,RUSS486,러시아어교과교재연구및지도법,2,2,4,2,노어노문학심화역량,,,,,문과대학,노어노문학과,노어노문학과,,,5
전공선택,RUSS487,우크라이나언어와사회,3,3,4,1,러시아어권지역학도전역량,,,,,문과대학,노어노문학과,노어노문학과,,,3
전공선택,RUSS490,러시아예술과문화산업,3,3,4,2,러시아어권지역학도전역량,,,,,문과대학,노어노문학과,노어노문학과,,,5
전공인정,COLA200,인문융합세미나,3,3,1,,,,,,,문과대학,노어노문학과,문과대학,,,0
교양필수,GELI005,학문세계의탐구 I,3,3,1,,,,,,,문과대학,노어노문학과,,,,1
교양필수,GEWR002,글쓰기,3,3,1,1,,,,,,문과대학,노어노문학과,,,,1
교양필수,IFLS800,Academic English I,2,2,1,,,,,,,문과대학,노어노문학과,,,,1
교양필수,GEKS007,[진로창업]1학년세미나 I,1,1,1,1,,,,,,문과대학,노어노문학과,,,,1
교양필수,GEKS008,[진로창업]1학년세미나 II,1,1,1,2,,,,,,문과대학,노어노문학과,,,,1
교양필수,GECT002,[진로창업]SW프로그래밍의기초,3,3,1,1,,,,,,문과대학,노어노문학과,,,,1
교양필수,GECT003,[진로창업]데이터과학과인공지능,3,3,1,2,,,,,,문과대학,노어노문학과,,,,0
교양필수,GEBT001,[진로창업]생명과학의세계,3,3,1,,,,,,,문과대학,노어노문학과,,,,1
교양선택,RUSS131,교양러시아어I,3,5,1,1,,,,,,문과대학,노어노문학과,노어노문학과,,,4
교양선택,RUSS132,교양러시아어II,3,5,1,2,,,,,,문과대학,노어노문학과,노어노문학과,,,4
