구분,학수번호,교과목명,학년,학기,필수선수,권장선수,실험실습,세부전공,학점,시간,전공역량,대학,학과,개설학과,내용,메모,개설횟수
전공선택,PSYC231,성격심리학,2,2.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,1
전공선택,PSYC232,임상심리학,3,2.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,1
전공선택,PSYC236,심리검사 ,2,2.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,2
전공선택,PSYC241,산업심리학 ,2,1.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,1
전공선택,PSYC242,조직심리학,2,2.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC271,생물심리학 ,2,1.0,,,,,3.0,3.0,Schema&Scale,심리학부,심리학부,심리학부,,,2
전공선택,PSYC275,발달심리학,2,2.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,2
전공선택,PSYC277,사회심리학 ,2,1.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,3
전공선택,PSYC279,자연지능의계산신경과학,2,1.0,,,,,1.5,1.5,Schema&Scale,심리학부,심리학부,심리학부,,,1
전공선택,PSYC306,심리데이터과학의기초,3,2.0,,,,,3.0,3.0,Mind&Machine,심리학부,심리학부,심리학부,,,0
전공선택,PSYC317,성격의수준과영역,3,1.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC319,AI기법을이용한인간행동과마음의탐구,3,1.0,,,,,1.5,1.5,Mind&Machine,심리학부,심리학부,심리학부,,,0
전공선택,PSYC320,동기의뇌신경과학,3,2.0,,,,,1.5,1.5,Schema&Scale,심리학부,심리학부,심리학부,,,0
전공선택,PSYC321,인지심리학,2,2.0,,,,,3.0,3.0,Schema&Scale,심리학부,심리학부,심리학부,,,2
전공선택,PSYC326,언어심리학,3,2.0,,,,,3.0,3.0,Mind&Machine,심리학부,심리학부,심리학부,,,1
전공선택,PSYC329,아동이상심리학,3,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,1
전공선택,PSYC330,신경다양성,3,2.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC331,이상심리학,3,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,1
전공선택,PSYC333,집단상담,3,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,2
전공선택,PSYC334,상담및심리치료이론,3,2.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC335,인지치료,3,1.0,,,,,3.0,3.0,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC336,성격의측정과활용,3,2.0,,,,,1.5,1.5,Schema&Scale,심리학부,심리학부,심리학부,,,0
전공선택,PSYC337,정서와정신건강,3,1.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC338,정서의뇌신경과학,3,2.0,,,,,1.5,1.5,Schema&Scale,심리학부,심리학부,심리학부,,,0
전공선택,PSYC339,빈곤의심리학,3,1.0,,,,,1.5,1.5,Mind&Machine,심리학부,심리학부,심리학부,,,0
전공선택,PSYC346,진로발달의평가,3,2.0,,,,,1.5,1.5,Schema&Scale,심리학부,심리학부,심리학부,,,0
전공선택,PSYC350,창의디자인,3,2.0,,,,,1.5,1.5,Mind&Machine,심리학부,심리학부,심리학부,,,0
전공선택,PSYC353,소비자광고심리학,3,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,1
전공선택,PSYC358,선택의뇌과학,3,2.0,,,,,1.5,1.5,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC360,행동경제학,3,2.0,,,,,1.5,1.5,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC370,자기와정체성,3,2.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC371,문화의형성과이해,3,1.0,,,,,1.5,1.5,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC372,문화의적응과교류,3,2.0,,,,,1.5,1.5,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC373,인간관계의이해,3,1.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,1
전공선택,PSYC374,심리학을위한프로그래밍,3,1.0,,,,,3.0,3.0,Mind&Machine,심리학부,심리학부,심리학부,,,1
전공선택,PSYC377,행동치료,3,1.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC379,성격장애,3,1.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC382,뉴미디어심리학,3,2.0,,,,,3.0,3.0,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC390,인간의비합리성,3,2.0,,,,,1.5,1.5,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC393,정서의이해,3,1.0,,,,,1.5,1.5,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC394,정서와관계,3,2.0,,,,,1.5,1.5,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC396,심리학과정보처리이론,3,2.0,,,,,3.0,3.0,Mind&Machine,심리학부,심리학부,심리학부,,,0
전공선택,PSYC398,약물과중독행동,3,2.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC399,리더십의심리학,3,1.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC422,인지신경과학,4,1.0,,,,,3.0,3.0,Schema&Scale,심리학부,심리학부,심리학부,,,1
전공선택,PSYC423,주의와반응선택,4,2.0,,,,,3.0,3.0,Schema&Scale,심리학부,심리학부,심리학부,,,2
전공선택,PSYC424,심리학자율연구,4,2.0,,,,,3.0,6.0,Schema&Scale,심리학부,심리학부,심리학부,,,0
전공선택,PSYC437,예술심리학,4,1.0,,,,,1.5,1.5,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC439,사회신경과학,4,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,2
전공선택,PSYC468,한국인의심리의식특성,4,2.0,,,,,1.5,1.5,Creativity&Culture,심리학부,심리학부,심리학부,,,0
전공선택,PSYC472,소비자트랜드분석실습,4,2.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC479,정신사회재활,4,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,1
전공선택,PSYC481,뇌기능연구기법,4,1.0,,,,,1.5,1.5,Mind&Machine,심리학부,심리학부,심리학부,,,0
전공선택,PSYC483,인간의동기,4,1.0,,,,,1.5,1.5,Leadership&Link,심리학부,심리학부,심리학부,,,1
전공선택,PSYC491,정서의심리학,3,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,1
전공선택,PSYC493,사용자경험과심리학,4,2.0,,,,,3.0,3.0,Mind&Machine,심리학부,심리학부,심리학부,,,1
전공선택,PSYC495,윤리와기술,4,1.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC496,공감의기술,4,2.0,,,,,1.5,1.5,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC497,성격과사회적상황,4,1.0,,,,,3.0,3.0,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC498,현대사회의진로적응성,4,2.0,,,,,1.5,1.5,Wellness&Wellbeing,심리학부,심리학부,심리학부,,,0
전공선택,PSYC701,심리학과창업,4,1.0,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC703,캡스톤디자인,4,,,,,,3.0,3.0,Leadership&Link,심리학부,심리학부,심리학부,,,1
전공선택,PSYC704,심리학현장실습A1,4,,,,,,3.0,,Leadership&Link,심리학부,심리학부,심리학부,,,1
전공선택,PSYC705,심리학현장실습A2,4,,,,,,3.0,,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC706,심리학현장실습B1,4,,,,,,6.0,,Leadership&Link,심리학부,심리학부,심리학부,,,1
전공선택,PSYC707,심리학현장실습B2,4,,,,,,6.0,,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC708,심리학현장실습C,4,,,,,,9.0,,Leadership&Link,심리학부,심리학부,심리학부,,,0
전공선택,PSYC709,심리학현장실습D,4,,,,,,12.0,,Leadership&Link,심리학부,심리학부,심리학부,,,0
