구분,학수번호,교과목명,학점,시간,학년,학기,전공역량,필수선수,권장선수,실험실습,세부전공,대학,학과,개설학과,내용,메모,개설횟수
전공선택,GERM431,시사번역,3,3,3,1,"전문가적,통합적사고",,,,,문과대학,독어독문학과,독어독문학과,,,5
전공선택,GERM435,비즈니스독일어연습,3,3,3,1,"공감력,의사소통",,,,,문과대학,독어독문학과,독어독문학과,,,2
전공선택,GERM439,언어행위와사회제도,3,3,3,1,"공감력,의사소통",,,,,문과대학,독어독문학과,독어독문학과,,,1
전공선택,GERM442,독일어권법문화의이해,3,3,3,2,"윤리의식,사회공헌",,,,,문과대학,독어독문학과,독어독문학과,,,4
전공선택,GERM444,독일어교과논리및논술,3,3,3,2,"창의적사고,문제해결",,,,,문과대학,독어독문학과,독어독문학과,,,2
전공선택,GERM445,독일문화특수과제I,3,3,3,1,"전문가적,통합적사고",,,,,문과대학,독어독문학과,독어독문학과,,,1
전공선택,GERM446,독일문화특수과제II,3,3,3,2,"전문가적,통합적사고",,,,,문과대학,독어독문학과,독어독문학과,,,1
전공선택,GERM452,독일사회와다문화주의,3,3,3,2,"다문화포용,갈등통합",,,,,문과대학,독어독문학과,독어독문학과,,,4
전공선택,GERM453,한독문화비교,3,3,3,1,"공감력,의사소통",,,,,문과대학,독어독문학과,독어독문학과,,,5
전공선택,GERM454,영상번역,3,3,3,2,"창의적사고,문제해결",,,,,문과대학,독어독문학과,독어독문학과,,,3
전공선택,GERM461,통일전후의독일문화,3,3,3,1,"다문화포용,갈등통합",,,,,문과대학,독어독문학과,독어독문학과,,,3
학문의 기초,GERM171,독일어I,3,3,1,1,"공감력,의사소통",,,,,문과대학,독어독문학과,독어독문학과,,,4
학문의 기초,COLA173,디지털인문학응용,3,3,1,,,,,,,문과대학,독어독문학과,문과대학,,,0
학문의 기초,GERM172,독일어II,3,3,1,2,"공감력,의사소통",,,,,문과대학,독어독문학과,독어독문학과,,,4
전공인정,COLA200,인문융합세미나,3,3,1,,,,,,,문과대학,독어독문학과,문과대학,,,0
교양필수,GELI005,학문세계의탐구 I,3,3,1,,,,,,,문과대학,독어독문학과,,,,1
교양필수,GEWR002,글쓰기,3,3,1,1,,,,,,문과대학,독어독문학과,,,,1
교양필수,IFLS800,Academic English I,2,2,1,,,,,,,문과대학,독어독문학과,,,,1
교양필수,GEKS007,[진로창업]1학년세미나 I,1,1,1,1,,,,,,문과대학,독어독문학과,,,,1
교양필수,GEKS008,[진로창업]1학년세미나 II,1,1,1,2,,,,,,문과대학,독어독문학과,,,,1
교양필수,GECT002,[진로창업]SW프로그래밍의기초,3,3,1,1,,,,,,문과대학,독어독문학과,,,,1
교양필수,GECT003,[진로창업]데이터과학과인공지능,3,3,1,2,,,,,,문과대학,독어독문학과,,,,0
교양필수,GEBT001,[진로창업]생명과학의세계,3,3,1,,,,,,,문과대학,독어독문학과,,,,1
교양선택,GERM161,교양독일어I,3,5,1,1,,,,,,문과대학,독어독문학과,독어독문학과,,,4
교양선택,GERM162,교양독일어II,3,5,1,2,,,,,,문과대학,독어독문학과,독어독문학과,,,4
교양선택,GERM173,독일어III,3,5,1,1,,,,,,문과대학,독어독문학과,독어독문학과,,,4
교양선택,GERM174,독일어IV,3,5,1,2,,,,,,문과대학,독어독문학과,독어독문학과,,,4
